MPID	Title	BrandorManufacturer	MPN	UPC	ISBN	MerchantSKU	ProductURL	Price	StockStatus	Description	ImageURL	Shipping	MerchantCategory	BingCategory	ShippingWeight	Condition	PricewithDiscount	DealStartDateTime	DealExpirationDateTime	Tax	bingads_grouping	bingads_label	bingads_publish	bingads_redirect	DealURL	Shipping
8287	Slip Resistant - Shoes For Crews - Molly - Steel Toe - Black / Women's Steel Toe Boots and Sh	Shoes For Crews	8287			8287	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8287&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8287	79.98	In Stock	"Lace up and step out with confidence in these durable, safety-toe work boots. Made of water-resistant genuine leather, the Molly features our patented SFC-2 anti-clogging outsole, a steel toe that meets ASTM standards, and an EH rating. A removable cushioned insole and padded interior help keep your feet comfortable all day."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8289	Anti Slip - Shoes For Crews - Mammoth - Composite Toe - Brown / Men's Safety Toe Boots and Sh	Shoes For Crews	8289			8289	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8289&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8289	109.98	In Stock	"Waterproof and insulated, this boot will keep your feet warm and dry. The Mammoth's full-grain leather upper offers comfort and durability, while our patented SFC V-GRIP® outsole helps keep you on your feet. The breathable inner lining offers all-day comfort. This rugged work boot is EH rated and features a composite toe that meets ASTM standards. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8289W	No Slip - Shoes For Crews - Mammoth - Composite Toe - Brown / Men's Safety Toe Boots and Shoe	Shoes For Crews	8289W			8289W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8289&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8289W	109.98	In Stock	"Waterproof and insulated, this boot will keep your feet warm and dry. The Mammoth's full-grain leather upper offers comfort and durability, while our patented SFC V-GRIP® outsole helps keep you on your feet. The breathable inner lining offers all-day comfort. This rugged work boot is EH rated and features a composite toe that meets ASTM standards. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8290	No Slip - Shoes For Crews - Yukon III - Steel Toe - Black / Men's Steel Toe Boots and Shoes	Shoes For Crews	8290			8290	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8290&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8290	96.98	In Stock	"Head out in a resilient safety boot you can always depend on. This water-resistant, full-grain leather boot features a steel toe that meets ASTM standards and a reinforced toe wrap. Our patented SFC V-Grip® outsole enables you to tackle slick surfaces with ease, while the removable cushioned insole, padded collar and steel shank provide extra comfort and support. ESD rated. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8290W	Anti-Skid - Shoes For Crews - Yukon III - Steel Toe - Black / Men's Steel Toe Boots and Shoes	Shoes For Crews	8290W			8290W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8290&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8290W	96.98	In Stock	"Head out in a resilient safety boot you can always depend on. This water-resistant, full-grain leather boot features a steel toe that meets ASTM standards and a reinforced toe wrap. Our patented SFC V-Grip® outsole enables you to tackle slick surfaces with ease, while the removable cushioned insole, padded collar and steel shank provide extra comfort and support. ESD rated. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8291	Slip Resistant - Shoes For Crews - SFC Marshall - Soft Toe  - Black / Men's Work Boots	Shoes For Crews	8291			8291	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8291&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8291	99.98	In Stock	"A waterproof work boot with a wealth of top-notch features. This waterproof work boot has plenty to offer, starting from the ground up. Our patented SFC V-Grip® outsole is fuel/oil resistant and helps keep you on your feet in tough conditions. A rubberized half shell protects the durable, full-grain leather upper. The upper features a fully-gusseted tongue to keep out debris, a breathable lining with reinforced heel lining, a padded collar, and a removable, contoured, cushioned insole. EH rated."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8300	Slip Resistant - Shoes For Crews - Atlas - Composite Toe - Men's / Brown Safety Toe Boots and	Shoes For Crews	8300			8300	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8300&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8300	124.98	In Stock	"The perfect combination of safety, durability and comfort. This waterproof work boot offers top-quality safety and performance. It features our patented SFC V-Grip® slip-resistant outsole and a composite toe to prevent crush injuries. The premium leather upper, reinforced heel, and high-grade hardware provide rugged durability. The ACE cushion and support system, padded collar, and breathable lining offer all-day comfort. EH rated. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8300W	Skid Resistant - Shoes For Crews - Atlas - Composite Toe - Men's / Brown Safety Toe Boots and	Shoes For Crews	8300W			8300W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8300&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8300W	124.98	In Stock	"The perfect combination of safety, durability and comfort. This waterproof work boot offers top-quality safety and performance. It features our patented SFC V-Grip® slip-resistant outsole and a composite toe to prevent crush injuries. The premium leather upper, reinforced heel, and high-grade hardware provide rugged durability. The ACE cushion and support system, padded collar, and breathable lining offer all-day comfort. EH rated. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8301	Skid Resistant - Shoes For Crews - Vanguard - Composite Toe - Men's / Brown Safety Toe Boots	Shoes For Crews	8301			8301	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8301&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8301	134.98	In Stock	"The 8"" Vanguard takes slip resistance to new heights. This durable, waterproof work boot helps keep you safe and on your feet with a composite toe,* an EH rating** and our patented SFC V-Grip® outsole. You'll enjoy long-lasting comfort with the premium leather upper, breathable lining, ACE cushion and support system and reinforced heel. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8302	Slip Resistant - Shoes For Crews - Dakota - Composite Toe - Women's / Brown Safety Toe Boots	Shoes For Crews	8302			8302	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8302&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8302	124.98	In Stock	"Comfort, durability and maximum slip resistance made just for women. The Dakota is the perfect mix of comfort and safety. Designed specifically for women, it offers an outstanding fit paired with our patented SFC V-Grip® outsole. This durable work boot features a premium leather upper with a 360° waterproof casing, a reinforced heel, and an impact-resistant composite toe. The breathable lining and the ACE cushion and support system provide all-day comfort. EH rated."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8303	No Slip - Shoes For Crews - Mercury - Composite Toe - Men's / Brown Safety Toe Boots and Shoe	Shoes For Crews	8303			8303	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8303&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8303	89	In Stock	"Maximum wear protection makes this our toughest work boot. This rugged, durable boot keeps you safely on your feet with the legendary slip-resistance of the SFC V-GRIP® outsole and an impact-resistant polycarbonate composite toe. The premium full-grain leather upper offers durability while the waterproof casing keeps your feet dry. Enjoy long-lasting comfort and support with a breathable inner lining, the ACE cushion and support system, a reinforced heel, and a padded collar."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8304	No Slip - Shoes For Crews - Mercury - Composite Toe - Men's / Black Safety Toe Boots and Shoe	Shoes For Crews	8304			8304	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8304&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8304	134.98	In Stock	"Maximum wear protection makes this our toughest work boot. This rugged, durable boot keeps you safely on your feet with the legendary SFC V-GRIP® outsole and an impact-resistant polycarbonate composite toe. The premium leather upper offers long-term abrasion resistance while the 360° waterproof casing keeps your feet dry. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8305	Anti-Skid - Shoes For Crews - Victor - Composite Toe - Men's / Brown Safety Toe Boots and Sho	Shoes For Crews	8305			8305	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8305&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8305	119.98	In Stock	"Our slip-resistant take on a classic work boot, with Goodyear welt construction. The rugged, waterproof Victor offers you durability and safety with Goodyear welt construction, a composite toe, an EH rating, and our patented SFC V-Grip® outsole. Other features include the premium full-grain leather upper, breathable lining, and the ACE cushion support system. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8306	Anti-Skid - Shoes For Crews - Victor - Composite Toe - Men's / Black Safety Toe Boots and Sho	Shoes For Crews	8306			8306	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8306&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8306	89	In Stock	"Our slip-resistant take on a classic work boot, with Goodyear welt construction. The rugged, waterproof Victor offers you durability and safety with Goodyear welt construction, a composite toe, an EH rating, and our patented SFC V-Grip® outsole. Other features include the premium full-grain leather upper, breathable lining, and the ACE cushion support system. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8307	Slip Proof - Shoes For Crews - Bronco - Composite Toe - Brown Safety Toe Boots and Shoes	Shoes For Crews	8307			8307	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8307&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8307	119.98	In Stock	"A work boot with traditional good looks and high-tech slip resistance. From top to bottom, this water-resistant work boot has what you want and need—a composite toe, Goodyear welt construction, full-grain leather upper with side-pull loops, and our patented SFC V-Grip® outsole. The breathable lining and removable cushioned insole help keep your dry and comfortable all day.  EH rated. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8307W	Slip Resistant - Shoes For Crews - Bronco - Composite Toe - Brown Safety Toe Boots and Shoes	Shoes For Crews	8307W			8307W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8307&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8307W	119.98	In Stock	"A work boot with traditional good looks and high-tech slip resistance. From top to bottom, this water-resistant work boot has what you want and need—a composite toe, Goodyear welt construction, full-grain leather upper with side-pull loops, and our patented SFC V-Grip® outsole. The breathable lining and removable cushioned insole help keep your dry and comfortable all day.  EH rated. Our patented SFC V-Grip® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8582	Anti Slip - Shoes For Crews - Metro II - Black / Men's Dress Shoes	Shoes For Crews	8582			8582	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8582&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8582	64.98	In Stock	"Rugged, street-smart attitude never compromises comfort and safety. Ideal for a heavy-duty work environment, this water-resistant, genuine leather shoe features a 360º stitch-reinforced, SFC Mighty Grip® outsole. The padded collar, cushioned insole and steel shank add to the shoe's comfort and support. Accent stitching adds a little flair."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
8582W	Non Slip - Shoes For Crews - Metro II - Black / Men's Dress Shoes	Shoes For Crews	8582W			8582W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8582&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8582W	64.98	In Stock	"Rugged, street-smart attitude never compromises comfort and safety. Ideal for a heavy-duty work environment, this water-resistant, genuine leather shoe features a 360º stitch-reinforced, SFC Mighty Grip® outsole. The padded collar, cushioned insole and steel shank add to the shoe's comfort and support. Accent stitching adds a little flair."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Dress Shoes	Clothing & Shoes		New					shoes					
8583	Non Slip - Shoes For Crews - Billy - Black / Men's Work Boots	Shoes For Crews	8583			8583	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8583&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8583	119.98	In Stock	"This slip-on, full-grain leather boot is a work shoe with a western twist. Style and safety are both designed into this smart boot with 1¼ inch heel. It's crafted in full-grain leather, including the vamp and heel counter, with detailed stitching on the shaft and pull straps. Our patented SFC Mighty Grip® outsole helps you stay safe, while the removable cushioned insole helps you stay comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
9018	Slip Proof - Shoes For Crews - Charlotte - Black / Women's Casual Shoes	Shoes For Crews	9018			9018	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9018&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9018	52.98	In Stock	"A lightweight canvas loafer for the woman on the go. The Charlotte is comfortably lightweight and features an easy-to-clean, water-resistant canvas upper with classic styling. The upgraded, removable, EVA insole offers maximum comfort while our top-rated SFC Mighty Grip® outsole helps keep you safely on your feet in wet, slippery conditions. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
9019	Skid Resistant - Shoes For Crews - Meadow - Black / Women's Casual Shoes	Shoes For Crews	9019			9019	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9019&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9019	59.98	In Stock	"This sleek, lightweight, slip-on style is as easy to wear as it is to look at. The sleek lines, light weight, and easy slip-on style are just a few of the reasons you'll enjoy wearing the Meadow. The water-resistant, action leather upper has detailed stitching and a suede-like texture. Plus our patented SFC Mighty Grip® outsole will help keep you safely on your feet, whether at work or play."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
9036	Anti Slip - Shoes For Crews - Candy - Black / Women's Athletic Shoes	Shoes For Crews	9036			9036	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9036&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9036	54.98	In Stock	"A sweet sneaker with added height and support. Give your feet a boost with this water-resistant shoe that's trendy but doesn't sacrifice safety. The 1¼ inch rubber platform and cushioned insole provide just enough lift to get the job done. The Candy features our 360° stitch-reinforced, patented SFC Mighty Grip® outsole."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9036W	Anti Slip - Shoes For Crews - Candy - Black / Women's Athletic Shoes	Shoes For Crews	9036W			9036W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9036&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9036W	54.98	In Stock	"A sweet sneaker with added height and support. Give your feet a boost with this water-resistant shoe that's trendy but doesn't sacrifice safety. The 1¼ inch rubber platform and cushioned insole provide just enough lift to get the job done. The Candy features our 360° stitch-reinforced, patented SFC Mighty Grip® outsole."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9040	Skid Resistant - Shoes For Crews - Pegasus - Black / Women's Casual Shoes	Shoes For Crews	9040			9040	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9040&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9040	54.98	In Stock	"Pegasus shows its playful side with bungee laces and nubuck trim. This lightweight, genuine leather shoe keeps you grounded with our patented SFC Mighty Grip® outsole. Bungee laces flex for comfort and a great fit, while the nubuck (like suede) accents add a touch of style. The cushioned insole assures lasting comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
9041	Anti-Skid - Shoes For Crews - Revolution - Black / Women's Athletic Shoes	Shoes For Crews	9041			9041	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9041&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9041	59.98	In Stock	"Enjoy the added comfort of Air Piston Technology. This water-resistant athletic-style shoe features Air Piston Technology heel support, designed to reduce heel-to-toe impact. With a leather and man-made upper, other features include nylon mesh accents, a padded collar, removable cushioned insole and our patented SFC Mighty Grip® outsole."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9041W	Slip Resistant - Shoes For Crews - Revolution - Black / Women's Athletic Shoes	Shoes For Crews	9041W			9041W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9041&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9041W	59.98	In Stock	"Enjoy the added comfort of Air Piston Technology. This water-resistant athletic-style shoe features Air Piston Technology heel support, designed to reduce heel-to-toe impact. With a leather and man-made upper, other features include nylon mesh accents, a padded collar, removable cushioned insole and our patented SFC Mighty Grip® outsole."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9042	Skid Resistant - Shoes For Crews - Energy - Black / Women's Athletic Shoes	Shoes For Crews	9042			9042	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9042&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9042	79.98	In Stock	"Fitness technology combined with our patented slip-resistant outsole. This water-resistant, genuine leather style has a  1¼ inch rubber platform with a curved bottom. The curve creates a rolling motion when you walk. Our patented lightweight torsion bar is designed to improve balance and stability while the contoured insole provides all-day comfort. Our patented SFC Mighty Grip® outsole helps keep you on your feet."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9042W	Anti Slip - Shoes For Crews - Energy - Black / Women's Athletic Shoes	Shoes For Crews	9042W			9042W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9042&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9042W	79.98	In Stock	"Fitness technology combined with our patented slip-resistant outsole. This water-resistant, genuine leather style has a  1¼ inch rubber platform with a curved bottom. The curve creates a rolling motion when you walk. Our patented lightweight torsion bar is designed to improve balance and stability while the contoured insole provides all-day comfort. Our patented SFC Mighty Grip® outsole helps keep you on your feet."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9043	Anti Slip - Shoes For Crews - Aurora - Black / Women's Athletic Shoes	Shoes For Crews	9043			9043	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9043&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9043	66.98	In Stock	"Sporty, sleek and designed with Air Piston Technology to cushion your every step. The Aurora features ventilated sidewalls, a padded heel and tongue, and a removable, dual-density, cushioned insole for long-lasting comfort. Our patented SFC Mighty Grip® outsole provides maximum traction, while the full-outsole Air Piston Technology is designed to reduce stress on joints. Leather and man-made upper."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
9043W	Slip Resistant - Shoes For Crews - Aurora - Black / Women's Athletic Shoes	Shoes For Crews	9043W			9043W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=9043&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c9043W	66.98	In Stock	"Sporty, sleek and designed with Air Piston Technology to cushion your every step. The Aurora features ventilated sidewalls, a padded heel and tongue, and a removable, dual-density, cushioned insole for long-lasting comfort. Our patented SFC Mighty Grip® outsole provides maximum traction, while the full-outsole Air Piston Technology is designed to reduce stress on joints. Leather and man-made upper."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Women's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
